WNB0639.4+7622B   6 39 29.31  76 21 47.0   6 46 33.02  76 18 40.0  C        32      50   84  55 129  2.4 WNP75_099
WNB0639.4+7622C   6 39 46.03  76 23 41.5   6 46 50.32  76 20 33.2  C        21      27    0   0   0  2.4 WNP75_099
WNB0639.4+7710    6 39 29.94  77 10 24.3   6 46 51.27  77  7 16.6  S        60      83   78  52 107  2.3 WNP75_099
WNB0639.5+8140    6 39 31.25  81 40 52.0   6 49 31.78  81 37 38.5  S        84      88    0   0   0  2.0 WNP80_090
WNB0640.0+8156    6 40  3.81  81 56 45.2   6 50 18.89  81 53 28.8  S       110     119   58  54  92  2.2 WNP80_090
WNB0640.1+8047    6 40  6.26  80 47 30.5   6 49 23.03  80 44 16.1  S        19      13    0   0   0  1.9 WNP80_090
WNB0640.2+8131    6 40 14.75  81 31 54.5   6 50  7.04  81 28 38.2  S        82      91   57  56   1  2.0 WNP80_090
WNB0640.3+7538    6 40 18.29  75 38 28.3   6 47  7.75  75 35 18.2  M        29      86  143  61  24  2.4 WNP75_099
WNB0640.3+7538A   6 40 17.12  75 38  7.2   6 47  6.48  75 34 57.3  C        29      63  106  61  44  2.4 WNP75_099
WNB0640.3+7538B   6 40 28.46  75 40 28.7   6 47 18.50  75 37 17.9  C         9      20  122  53 164  2.4 WNP75_099
WNB0640.3+8445    6 40 19.59  84 45 37.3   6 54 42.29  84 42 10.9  S        16      15    0   0   0  2.1 WNP85_072
WNB0640.4+8228    6 40 25.46  82 28  5.8   6 51 12.54  82 24 46.7  S        60      71   64  54 135  2.3 WNP80_090
WNB0640.4+7957    6 40 28.21  79 57 14.0   6 49 10.81  79 53 59.2  S *      33      47   72  58  20  1.9 WNP80_090
WNB0640.5+8109    6 40 35.21  81  9 22.7   6 50  8.58  81  6  5.6  S       151     155    0   0   0  1.9 WNP80_090
WNB0640.8+8452    6 40 48.77  84 52 13.2   6 55 26.22  84 48 44.2  S        49      65   74  52 174  2.1 WNP85_072
WNB0640.9+8410    6 40 57.32  84 10 50.0   6 54  9.27  84  7 23.4  S        24      26    0   0   0  2.2 WNP85_072
WNB0640.9+7759    6 40 58.45  77 59 56.4   6 48 39.73  77 56 41.6  S      1122    1095    0   0   0  2.3 WNP80_090
WNB0641.0+7555    6 41  0.89  75 55 50.9   6 47 55.66  75 52 37.6  S        56      62    0   0   0  2.4 WNP75_099
WNB0641.2+7833    6 41 12.01  78 33 12.1   6 49  8.47  78 29 55.8  S        36      34    0   0   0  2.1 WNP80_090
WNB0641.2+8148    6 41 17.98  81 48  1.6   6 51 24.29  81 44 40.2  S       120     127    0   0   0  2.1 WNP80_090
WNB0641.5+8040    6 41 30.79  80 40 37.4   6 50 42.01  80 37 17.1  S       143     147    0   0   0  1.9 WNP80_090
WNB0641.5+7559    6 41 31.42  75 59  7.9   6 48 27.12  75 55 52.4  S        16      20    0   0   0  2.4 WNP75_099
WNB0641.5+7639    6 41 34.51  76 39 47.0   6 48 43.98  76 36 30.8  S       115     153   74  53  27  2.3 WNP75_099
WNB0641.6+7811    6 41 37.00  78 11 51.2   6 49 23.39  78  8 33.5  S        22      20    0   0   0  2.2 WNP80_090
WNB0641.6+8633    6 41 39.65  86 33 15.8   7  2  5.00  86 29 30.7  S        17      24    0   0   0  2.8 WNP85_072
WNB0641.7+8317    6 41 42.70  83 17  5.1   6 53 29.21  83 13 38.4  S        47      52    0   0   0  2.4 WNP85_108
WNB0641.7+8044    6 41 46.33  80 44 28.8   6 51  0.25  80 41  7.3  S       215     234   58  55  35  1.9 WNP80_090
WNB0641.9+7829    6 41 56.67  78 29 38.5   6 49 51.22  78 26 19.1  S       252     236    0   0   0  2.1 WNP80_090
WNB0641.9+7727    6 41 59.97  77 27  7.7   6 49 27.22  77 23 49.0  S        25      27    0   0   0  2.2 WNP75_099
WNB0642.0+8651    6 42  0.23  86 51 47.6   7  4  8.65  86 47 57.3  S        42      44    0   0   0  3.2 WNP85_072
WNB0642.0+8319    6 42  2.22  83 19 10.3   6 53 51.43  83 15 42.1  S       158     169   57  54 163  2.4 WNP85_108
WNB0642.0+8638    6 42  3.64  86 38  3.4   7  2 53.48  86 34 15.7  M       632     710   75  43 129  2.9 WNP85_072
WNB0642.0+8638A   6 41 59.99  86 38 11.0   7  2 50.59  86 34 23.6  C       632     655    0   0   0  2.9 WNP85_072
WNB0642.0+8638B   6 42 57.19  86 36 10.6   7  3 35.94  86 32 19.5  C        40      54   78  49  30  2.9 WNP85_072
WNB0642.0+7625    6 42  4.41  76 25 23.8   6 49  8.73  76 22  5.7  S        22      18    0   0   0  2.3 WNP75_099
WNB0642.0+8607    6 42  4.68  86  7  7.4   7  0 30.97  86  3 24.8  S        38      33    0   0   0  2.3 WNP85_072
WNB0642.1+8326    6 42  6.66  83 26 20.4   6 54  5.94  83 22 51.5  S        25      34   70  56 156  2.4 WNP85_108
WNB0642.2+7610    6 42 16.32  76 10 32.1   6 49 15.58  76  7 13.3  S        25      37   81  54 173  2.3 WNP75_099
WNB0642.2+8820    6 42 17.51  88 20 18.7   7 21  4.82  88 15 51.4  S        11      16    0   0   0  2.3 WNP90_000
WNB0642.4+8014    6 42 24.74  80 14 19.1   6 51 17.57  80 10 55.6  S        60      63    0   0   0  1.9 WNP80_090
WNB0642.4+8350    6 42 25.83  83 50 32.9   6 55  1.92  83 47  1.4  S       229     233    0   0   0  2.3 WNP85_108
WNB0642.5+7934    6 42 30.92  79 34 55.2   6 50 59.47  79 31 32.1  S        60      66    0   0   0  1.9 WNP80_090
WNB0642.5+8337    6 42 35.12  83 37  4.4   6 54 49.95  83 33 32.9  S        13      17    0   0   0  2.4 WNP85_108
WNB0642.6+7533    6 42 36.12  75 33 11.8   6 49 23.44  75 29 52.0  M        36      64  105  50 153  2.5 WNP75_099
WNB0642.6+7533A   6 42 32.71  75 33 40.1   6 49 20.18  75 30 20.6  C        36      32    0   0   0  2.5 WNP75_099
WNB0642.6+7533B   6 42 41.22  75 32 30.1   6 49 28.31  75 29  9.9  C        18      31   92  57 147  2.5 WNP75_099
WNB0642.6+7950    6 42 36.60  79 50 17.0   6 51 14.20  79 46 53.2  S        29      51   90  56 105  1.9 WNP80_090
WNB0642.6+8437    6 42 39.89  84 37 54.5   6 56 44.02  84 34 18.8  S        10      13    0   0   0  2.1 WNP85_072
WNB0642.6+8034    6 42 41.74  80 34 33.8   6 51 48.21  80 31  8.6  S        14      14    0   0   0  1.9 WNP80_090
WNB0642.9+8636    6 42 56.90  86 36 10.8   7  3 35.67  86 32 19.7  S        40      54   78  50  67  2.8 WNP85_108
WNB0643.1+7532    6 43  8.66  75 32 17.9   6 49 55.57  75 28 55.8  S        19      23    0   0   0  2.5 WNP75_099
WNB0643.2+8421    6 43 13.03  84 21 11.1   6 56 42.87  84 17 34.3  S        10      17  127  39  38  2.1 WNP85_108
WNB0643.2+7737    6 43 13.14  77 37  3.9   6 50 44.08  77 33 39.9  S        57      57    0   0   0  2.2 WNP75_099
WNB0643.2+7959    6 43 14.52  79 59 57.8   6 51 57.85  79 56 31.1  S       128     132    0   0   0  1.9 WNP80_090
WNB0643.3+8244    6 43 18.77  82 44 38.0   6 54 23.20  82 41  6.0  S        16      12    0   0   0  2.3 WNP85_108
WNB0643.4+8551    6 43 25.03  85 51 10.9   7  0 49.69  85 47 24.8  S        12      18    0   0   0  2.2 WNP85_072
WNB0643.6+7723    6 43 38.98  77 23 35.5   6 51  4.36  77 20  9.9  S        94      98    0   0   0  2.2 WNP75_099
WNB0644.0+8213    6 44  2.67  82 13 20.2   6 54 32.37  82  9 46.2  S        40      41    0   0   0  2.3 WNP80_090
WNB0644.2+8609    6 44 13.79  86  9 11.3   7  2 46.10  86  5 19.4  S       597     732   67  53 129  2.4 WNP85_072
WNB0644.3+7613    6 44 20.37  76 13 59.8   6 51 20.25  76 10 32.1  S        16      11    0   0   0  2.3 WNP75_099
WNB0644.3+8320    6 44 21.93  83 20 28.6   6 56 11.61  83 16 50.4  S       421     417    0   0   0  2.4 WNP85_108
WNB0644.5+8647    6 44 32.31  86 47 35.6   7  6 12.02  86 43 35.6  S        21      19    0   0   0  3.1 WNP85_072
WNB0644.6+7635    6 44 36.06  76 35 25.7   6 51 43.21  76 31 56.6  S        18      18    0   0   0  2.2 WNP75_099
WNB0644.6+7714    6 44 36.15  77 14 10.7   6 51 57.58  77 10 41.2  S        21      25    0   0   0  2.3 WNP75_099
WNB0644.6+7731    6 44 40.78  77 31 54.2   6 52  9.19  77 28 24.1  S       101      97    0   0   0  2.2 WNP75_099
WNB0644.7+8519    6 44 44.61  85 19  0.9   7  0 27.12  85 15 12.8  S        50      50    0   0   0  2.0 WNP85_072
WNB0644.9+8923    6 44 57.58  89 23  4.9   8 15 57.95  89 16 32.3  S        17      23   74  52  21  1.9 WNP90_000
WNB0644.9+8553    6 44 59.12  85 53 46.3   7  2 31.40  85 49 53.3  S       109     119   58  53 102  2.2 WNP85_072
WNB0645.1+8040    6 45 11.73  80 40 36.4   6 54 21.50  80 37  0.4  S        14      13    0   0   0  1.9 WNP80_090
WNB0645.5+8321    6 45 34.21  83 21 38.2   6 57 24.79  83 17 54.9  S       113     109    0   0   0  2.4 WNP85_108
WNB0645.6+8644    6 45 36.69  86 44 21.0   7  6 56.25  86 40 17.2  S        31      38    0   0   0  3.0 WNP85_072
WNB0645.9+7855    6 45 57.30  78 55 25.3   6 54  3.25  78 51 48.4  S        15      22   94  44  68  2.0 WNP80_090
WNB0645.9+7728    6 45 58.54  77 28 12.9   6 53 25.10  77 24 37.3  S        23      24    0   0   0  2.2 WNP75_099
WNB0646.1+7746    6 46  8.62  77 46 24.2   6 53 42.58  77 42 47.6  S        33      38    0   0   0  2.2 WNP75_099
WNB0646.1+7701    6 46 10.47  77  1 48.3   6 53 26.74  76 58 12.2  S        14      10    0   0   0  2.3 WNP75_099
WNB0646.3+7751    6 46 19.35  77 51 19.1   6 53 55.33  77 47 41.7  S        18      29   79  59  70  2.2 WNP80_090
WNB0646.4+7541    6 46 29.90  75 41 20.8   6 53 18.75  75 37 44.3  S        14      14    0   0   0  2.4 WNP75_099
WNB0646.6+8155    6 46 39.71  81 55 34.5   6 56 50.61  81 51 50.1  S        14      13    0   0   0  2.1 WNP80_090
WNB0646.7+7747    6 46 44.84  77 47  5.7   6 54 18.91  77 43 26.5  S        28      27    0   0   0  2.2 WNP80_090
WNB0646.8+8130    6 46 50.00  81 30 29.9   6 56 38.18  81 26 45.5  S        24      22    0   0   0  2.0 WNP80_090
WNB0647.4+8733    6 47 24.44  87 33  9.9   7 14 44.30  87 28 45.6  M       147     338  142  46 111  3.3 WNP85_108
WNB0647.4+8733A   6 46 14.62  87 33 21.8   7 13 38.85  87 29  2.3  C       147     230   74  61 116  3.3 WNP85_108
WNB0647.4+8733B   6 49 59.32  87 32 41.5   7 17  9.10  87 28  6.7  C        98     107    0   0   0  3.3 WNP85_108
WNB0647.4+8519    6 47 26.04  85 19 47.1   7  3  8.22  85 15 47.6  S        33      48   72  58  77  2.0 WNP85_072
WNB0647.5+8205    6 47 35.01  82  5 44.3   6 57 55.30  82  1 55.6  S        11      15    0   0   0  2.2 WNP80_090
WNB0647.6+7729    6 47 40.93  77 29 53.3   6 55  7.64  77 26 10.4  S        74      71    0   0   0  2.2 WNP75_099
WNB0647.8+7722    6 47 48.53  77 22 21.2   6 55 12.21  77 18 37.8  S        14      13    0   0   0  2.2 WNP75_099
WNB0647.8+7924    6 47 51.12  79 24 56.2   6 56 12.11  79 21 10.7  S        22      19    0   0   0  1.9 WNP80_090
WNB0647.9+7659    6 47 59.50  76 59  0.5   6 55 14.21  76 55 16.7  S       754     779    0   0   0  2.2 WNP75_099
WNB0648.0+8807    6 48  2.03  88  7 29.5   7 22 35.11  88  2 47.1  S        25      30    0   0   0  2.6 WNP90_000
WNB0648.1+7839    6 48 10.30  78 39 28.9   6 56  7.57  78 35 42.8  S        34      28    0   0   0  2.0 WNP80_090
WNB0648.2+7946    6 48 13.64  79 46 46.9   6 56 47.07  79 42 59.3  S        19      20    0   0   0  1.9 WNP80_090
WNB0648.4+7749    6 48 28.67  77 49  7.1   6 56  3.05  77 45 20.5  S        35      35    0   0   0  2.1 WNP80_090
WNB0648.7+7506 p  6 48 45.80  75  6 42.8   6 55 23.80  75  2 57.0  S       345     464   69  58   6  2.7 WNP75_099
WNB0649.2+7910    6 49 12.13  79 10 27.6   6 57 24.76  79  6 36.5  S       218     219    0   0   0  2.0 WNP80_090
WNB0649.2+7823    6 49 12.95  78 23 11.7   6 57  2.13  78 19 21.5  S        13      15    0   0   0  2.0 WNP80_090
WNB0649.2+7942    6 49 16.73  79 42  3.7   6 57 46.96  79 38 11.7  S        11       8    0   0   0  1.9 WNP80_090
WNB0649.3+7537    6 49 19.28  75 37 43.7   6 56  6.28  75 33 55.2  S       189     187    0   0   0  2.4 WNP75_099
WNB0649.4+8343    6 49 25.06  83 43 28.8   7  1 45.35  83 39 28.0  S        31      27    0   0   0  2.3 WNP85_108
WNB0649.5+7535    6 49 34.08  75 35 12.1   6 56 20.24  75 31 22.6  S        76      82    0   0   0  2.4 WNP75_099
WNB0649.7+7852    6 49 46.93  78 52  2.1   6 57 49.83  78 48  8.9  S        11       8    0   0   0  2.0 WNP80_090
WNB0649.8+8235    6 49 51.47  82 35 53.5   7  0 42.27  82 31 54.0  S       139     144    0   0   0  2.3 WNP80_090
WNB0649.8+7842    6 49 53.84  78 42  9.2   6 57 51.81  78 38 15.8  S        39      40    0   0   0  2.0 WNP80_090
WNB0649.9+8101    6 49 56.48  81  1 25.1   6 59 19.62  80 57 28.4  S        23      23    0   0   0  1.8 WNP80_090
WNB0649.9+7548    6 49 57.09  75 48 38.1   6 56 47.29  75 44 46.8  S        13      14    0   0   0  2.4 WNP75_099
WNB0650.0+7804    6 50  4.25  78  4 52.4   6 57 44.89  78  0 58.8  S       227     233    0   0   0  2.1 WNP80_090
WNB0650.1+8029    6 50  8.33  80 29 12.5   6 59  8.05  80 25 15.8  S       132     150   59  56 133  1.9 WNP80_090
WNB0650.2+8244    6 50 13.06  82 44 15.8   7  1 13.22  82 40 14.5  S       133     178   69  56  80  2.3 WNP85_108
WNB0650.3+7915    6 50 19.07  79 15  5.2   6 58 33.76  79 11  9.3  S        29      34    0   0   0  2.0 WNP80_090
WNB0650.3+8435    6 50 20.53  84 35 12.5   7  4 12.99  84 31  4.5  S       171     176    0   0   0  2.0 WNP85_072
WNB0650.4+7951    6 50 29.83  79 51 22.8   6 59  5.11  79 47 25.5  S        27      24    0   0   0  2.0 WNP80_090
WNB0650.6+7858    6 50 36.14  78 58 41.7   6 58 42.11  78 54 44.9  S        38      37    0   0   0  2.0 WNP80_090
WNB0650.6+7700    6 50 38.42  77  0  9.7   6 57 52.76  76 56 14.6  S        73      84   63  54  21  2.2 WNP75_099
WNB0650.6+8204    6 50 41.03  82  4  7.4   7  0 58.11  82  0  5.7  S        46      47    0   0   0  2.2 WNP80_090
WNB0650.8+8154    6 50 48.15  81 54  1.7   7  0 55.50  81 49 59.8  S        97     101    0   0   0  2.1 WNP80_090
WNB0650.9+7713    6 50 55.83  77 13 40.4   6 58 15.18  77  9 44.0  S        19      28   82  51  29  2.2 WNP75_099
WNB0651.0+7604    6 51  2.02  76  4  6.2   6 57 56.84  76  0 10.2  S        19      19    0   0   0  2.3 WNP75_099
WNB0651.2+7614    6 51 14.51  76 14  9.2   6 58 12.55  76 10 12.2  S        77      79    0   0   0  2.3 WNP75_099
WNB0651.2+8214    6 51 15.50  82 14  9.5   7  1 42.28  82 10  4.9  S        27      27    0   0   0  2.2 WNP80_090
WNB0651.2+8259    6 51 16.06  82 59  0.2   7  2 33.32  82 54 53.9  S        30      37    0   0   0  2.3 WNP85_108
WNB0651.5+7926    6 51 31.32  79 26  1.2   6 59 51.52  79 22  0.0  S        92     104   59  56  39  2.0 WNP80_090
WNB0651.5+7921    6 51 32.75  79 21 51.7   6 59 50.65  79 17 50.5  S         9      11    0   0   0  2.0 WNP80_112
WNB0651.5+7729    6 51 35.21  77 29 37.1   6 59  0.58  77 25 37.6  S        23      42   96  57  84  2.1 WNP75_099
WNB0651.6+7757    6 51 40.39  77 57 38.7   6 59 17.34  77 53 38.5  S        55      57    0   0   0  2.1 WNP80_090
WNB0651.6+7917    6 51 41.27  79 17 34.8   6 59 56.78  79 13 33.1  S        40      42    0   0   0  2.0 WNP80_090
WNB0651.8+7458    6 51 51.25  74 58 27.6   6 58 26.11  74 54 28.8  S        37      44    0   0   0  2.8 WNP75_099
WNB0651.8+7657    6 51 52.01  76 57 35.8   6 59  5.02  76 53 35.5  S        20      22    0   0   0  2.2 WNP75_099
WNB0652.0+8650    6 52  1.68  86 50  1.5   7 13 44.35  86 45 29.8  S       146     168   62  54   2  3.1 WNP85_072
WNB0652.4+7826    6 52 25.55  78 26 41.1   7  0 15.23  78 22 37.2  S        94      91    0   0   0  2.0 WNP80_090
WNB0652.6+7815    6 52 41.90  78 15 30.6   7  0 26.37  78 11 25.8  S        10      10    0   0   0  2.0 WNP80_090
WNB0652.7+7632    6 52 45.17  76 32 41.4   6 59 49.03  76 28 37.8  S        10       8    0   0   0  2.3 WNP75_099
WNB0652.7+7740    6 52 46.25  77 40 16.7   7  0 15.54  77 36 12.0  S        59      61    0   0   0  2.1 WNP75_099
WNB0652.7+7807    6 52 46.45  78  7 15.8   7  0 27.21  78  3 10.7  S        13      18    0   0   0  2.1 WNP80_090
WNB0652.7+7956    6 52 47.18  79 56 41.7   7  1 24.74  79 52 34.5  S       332     389   63  54  36  2.0 WNP80_090
WNB0653.0+7547    6 53  1.34  75 47 35.3   6 59 50.35  75 43 31.0  M        19      44  121  56  84  2.4 WNP75_099
WNB0653.0+7547A   6 52 48.12  75 47 36.3   6 59 37.19  75 43 32.9  C        16      18    0   0   0  2.4 WNP75_099
WNB0653.0+7547B   6 53 10.55  75 47 34.9   6 59 59.51  75 43 29.9  C        19      25    0   0   0  2.4 WNP75_099
WNB0653.0+7609    6 53  2.25  76  9 26.1   6 59 58.21  76  5 21.5  S        37      34    0   0   0  2.3 WNP75_099
WNB0653.1+8321    6 53  7.33  83 21 39.6   7  4 53.10  83 17 24.4  S       347     351    0   0   0  2.3 WNP85_108
WNB0653.1+7701    6 53  9.82  77  1 58.9   7  0 24.04  76 57 53.1  S        98      91    0   0   0  2.2 WNP75_099
WNB0653.2+7846    6 53 12.06  78 46 15.5   7  1 10.82  78 42  7.9  S        49      53    0   0   0  2.0 WNP80_090
WNB0653.3+8255    6 53 20.37  82 55  5.2   7  4 31.51  82 50 50.3  S        22      27    0   0   0  2.3 WNP85_108
WNB0653.3+8416    6 53 23.51  84 16 26.1   7  6 36.70  84 12  6.7  S        13       8    0   0   0  2.2 WNP85_108
WNB0653.4+8122    6 53 25.58  81 22 55.5   7  3  4.17  81 18 43.5  S        25      23    0   0   0  1.9 WNP80_090
WNB0653.4+8215    6 53 28.89  82 15 33.9   7  3 55.86  82 11 20.0  S        12       7    0   0   0  2.2 WNP80_112
WNB0653.5+7510 p  6 53 30.53  75 10 42.6   7  0  8.41  75  6 36.6  M       130     303  140  50   0  2.7 WNP75_099
WNB0653.5+7510Ap  6 53 29.46  75  9 47.3   7  0  7.08  75  5 41.5  C       130     152   65  54 165  2.7 WNP75_099
WNB0653.5+7510Bp  6 53 31.64  75 11 38.8   7  0  9.78  75  7 32.8  C       120     151   65  58  11  2.7 WNP75_099
WNB0653.6+8614    6 53 38.17  86 14 32.1   7 12 21.14  86  9 59.9  M       107     167   99  45 107  2.4 WNP85_072
WNB0653.6+8614A   6 53 21.97  86 14 50.5   7 12  6.61  86 10 19.4  C       107     122   62  53 101  2.4 WNP85_072
WNB0653.6+8614B   6 54 25.31  86 13 38.2   7 13  3.46  86  9  2.9  C        44      45    0   0   0  2.4 WNP85_072
WNB0653.6+8830    6 53 38.78  88 30 37.6   7 35 38.12  88 25 15.7  S        37      32    0   0   0  2.2 WNP90_000
WNB0653.7+7545    6 53 42.24  75 45 47.2   7  0 30.48  75 41 40.0  S       152     167   60  54  48  2.5 WNP75_099
WNB0653.8+8832    6 53 49.03  88 32 22.5   7 36 31.90  88 26 58.4  S        21      17    0   0   0  2.1 WNP90_000
WNB0654.0+7520 p  6 54  4.78  75 20 10.3   7  0 45.23  75 16  1.9  S       246     256    0   0   0  2.6 WNP75_099
WNB0654.1+7758    6 54 11.33  77 58 36.9   7  1 47.83  77 54 26.0  S        30      25    0   0   0  2.1 WNP80_090
WNB0654.2+7729    6 54 16.19  77 29 42.0   7  1 40.69  77 25 31.1  S        52      57    0   0   0  2.2 WNP75_099
WNB0654.3+8128    6 54 19.91  81 28 39.3   7  4  2.82  81 24 23.3  S        11      12    0   0   0  2.0 WNP80_090
WNB0654.6+8223    6 54 36.10  82 23 29.7   7  5 10.64  82 19 10.8  S        49      60   63  56 120  2.3 WNP80_090
WNB0654.6+7848    6 54 39.98  78 48 12.7   7  2 39.14  78 43 59.0  S       202     202    0   0   0  2.0 WNP80_090
WNB0654.7+7736    6 54 42.80  77 36 12.8   7  2  9.77  77 32  0.0  S        16      19    0   0   0  2.1 WNP75_099
WNB0654.9+7907    6 54 59.00  79  7  9.6   7  3  7.67  79  2 54.1  M        39      52   92  42  89  2.0 WNP80_090
WNB0654.9+7907A   6 54 34.39  79  7 25.7   7  2 43.36  79  3 12.0  C        11      11    0   0   0  2.0 WNP80_090
WNB0654.9+7907B   6 55  4.45  79  7  5.6   7  3 13.05  79  2 49.8  C        39      40    0   0   0  2.0 WNP80_090
WNB0655.0+7626    6 55  5.32  76 26 28.7   7  2  6.32  76 22 15.3  S        50      60   66  54   3  2.3 WNP75_099
WNB0655.1+7636    6 55  8.98  76 36 46.0   7  2 13.51  76 32 32.2  S        16      25   78  58  54  2.3 WNP75_099
WNB0655.2+8321    6 55 12.41  83 21  9.2   7  6 56.05  83 16 45.2  S        18      18    0   0   0  2.3 WNP85_108
WNB0655.2+7723    6 55 12.81  77 23 17.5   7  2 34.47  77 19  2.8  S        11       7    0   0   0  2.1 WNP75_115
WNB0655.4+7543    6 55 27.83  75 43 38.1   7  2 14.89  75 39 23.5  S        16      13    0   0   0  2.5 WNP75_099
WNB0655.5+7913    6 55 30.02  79 13 41.5   7  3 41.91  79  9 23.8  S        25      24    0   0   0  2.0 WNP80_090
WNB0655.7+7809    6 55 42.73  78  9 45.0   7  3 23.52  78  5 27.5  S        80      91   61  54 163  2.1 WNP80_112
WNB0655.8+7901    6 55 51.54  79  1 43.7   7  3 57.03  78 57 24.7  S       795     850   59  53  20  2.0 WNP80_090
WNB0655.8+8011    6 55 52.22  80 11 31.4   7  4 37.69  80  7 10.9  S        11      14    0   0   0  1.9 WNP80_090
WNB0656.0+8120    6 56  3.22  81 20 30.5   7  5 38.46  81 16  7.5  S        44      57   68  55 108  2.0 WNP80_090
WNB0656.0+7531    6 56  4.98  75 31 23.6   7  2 48.15  75 27  6.5  S        35      38    0   0   0  2.5 WNP75_099
WNB0656.2+8741    6 56 13.77  87 41 42.9   7 24 41.67  87 36 39.2  S       101     125   61  58  62  3.2 WNP85_108
WNB0656.4+8052    6 56 24.31  80 52 31.6   7  5 37.67  80 48  7.9  S        18      29   85  54   0  1.8 WNP80_090
WNB0656.4+8602    6 56 24.59  86  2 34.7   7 14 16.04  85 57 52.7  S *      12      28  134  49 127  2.3 WNP85_072
WNB0656.4+7711    6 56 25.83  77 11 37.0   7  3 42.58  77  7 17.3  S       172     185   58  54 179  2.2 WNP75_099
WNB0656.4+8101    6 56 26.45  81  1 58.1   7  5 46.86  80 57 34.0  S        18      20    0   0   0  1.9 WNP80_090
WNB0656.4+8252    6 56 29.80  82 52 13.8   7  7 35.45  82 47 45.8  S        16      14    0   0   0  2.4 WNP85_108
WNB0656.6+8240    6 56 36.09  82 40 30.8   7  7 28.03  82 36  2.8  S       123     114    0   0   0  2.3 WNP80_112
WNB0656.6+7806    6 56 38.12  78  6 50.8   7  4 17.30  78  2 29.4  S        15      17    0   0   0  2.1 WNP80_112
WNB0656.7+8111    6 56 44.29  81 11 10.8   7  6 11.68  81  6 45.2  S        12      15    0   0   0  1.9 WNP80_090
WNB0656.8+8646    6 56 50.52  86 46 36.1   7 18  5.52  86 41 45.1  S        85     112   75  50 117  3.1 WNP85_072
WNB0656.8+7713    6 56 51.55  77 13 25.6   7  4  8.83  77  9  4.1  S *      11      14    0   0   0  2.2 WNP75_099
WNB0656.8+7626    6 56 52.64  76 26 39.5   7  3 53.13  76 22 18.5  S        13       8    0   0   0  2.3 WNP75_099
WNB0657.0+7856    6 57  3.88  78 56 14.9   7  5  6.10  78 51 51.0  S         9      16  109  47  84  2.0 WNP80_090
WNB0657.0+7702    6 57  4.14  77  2 30.8   7  4 17.26  76 58  8.6  S       117     130   59  55   2  2.2 WNP75_099
WNB0657.0+7718    6 57  4.90  77 18 36.1   7  4 24.09  77 14 13.6  S        24      26    0   0   0  2.2 WNP75_099
WNB0657.1+8816    6 57  8.82  88 16  8.6   7 33 42.92  88 10 43.8  S        13      10    0   0   0  2.4 WNP90_000
WNB0657.2+7726    6 57 12.13  77 26 13.9   7  4 34.24  77 21 50.8  S        17      18    0   0   0  2.2 WNP75_099
WNB0657.5+7929    6 57 30.32  79 29 26.5   7  5 49.94  79 25  0.0  S        15      18    0   0   0  2.0 WNP80_090
WNB0657.6+7706    6 57 38.91  77  6 52.3   7  4 53.45  77  2 27.6  S        68      81   63  56  71  2.2 WNP75_099
WNB0657.6+8105    6 57 41.38  81  5 22.8   7  7  3.76  81  0 53.4  S        42      35    0   0   0  1.9 WNP80_090
WNB0657.8+7904    6 57 53.46  79  4  9.5   7  5 59.38  78 59 41.9  S        58      66   59  56 116  2.0 WNP80_090
WNB0657.9+8858    6 57 58.29  88 58 34.5   7 55 45.13  88 52 21.1  S        37      35    0   0   0  1.9 WNP90_000
WNB0657.9+7816    6 57 59.07  78 16 27.7   7  5 41.99  78 12  0.5  S        11       6    0   0   0  2.0 WNP80_112
WNB0658.1+8242    6 58 11.41  82 42 13.0   7  9  4.25  82 37 38.3  S       107     130   63  56 149  2.3 WNP85_108
WNB0658.3+8408    6 58 20.39  84  8 18.4   7 11 14.85  84  3 38.8  S        23      28    0   0   0  2.2 WNP85_108
WNB0658.3+7945    6 58 22.47  79 45 50.2   7  6 51.08  79 41 19.8  S        66      77   66  51  20  2.0 WNP80_090
WNB0658.3+8606    6 58 23.91  86  6 22.1   7 16 27.33  86  1 31.4  S        38      30    0   0   0  2.4 WNP85_072
WNB0658.5+7456    6 58 30.66  74 56 21.4   7  5  3.07  74 51 54.5  S        25      24    0   0   0  3.0 WNP75_099
WNB0658.5+7852    6 58 35.89  78 52 21.6   7  6 35.54  78 47 51.3  S        17      13    0   0   0  2.0 WNP80_090
WNB0658.7+8241    6 58 44.42  82 41 41.0   7  9 36.29  82 37  4.0  M       107     219  154  39 125  2.3 WNP80_112
WNB0658.7+8241A   6 58 11.44  82 42 13.0   7  9  4.28  82 37 38.2  C       107     131   64  56 155  2.3 WNP80_112
WNB0658.7+8241B   6 59 34.22  82 40 51.8   7 10 24.61  82 36 11.4  C        83      88    0   0   0  2.3 WNP80_112
WNB0658.7+7836    6 58 45.86  78 36 36.9   7  6 37.79  78 32  6.2  S        41      44    0   0   0  2.0 WNP80_112
WNB0658.7+7953    6 58 46.93  79 53 38.3   7  7 19.98  79 49  6.0  S        12      13    0   0   0  1.9 WNP80_090
WNB0658.8+8040    6 58 48.03  80 40 10.0   7  7 51.29  80 35 36.5  S        18      18    0   0   0  1.9 WNP80_090
WNB0659.1+8129    6 59  7.09  81 29 55.7   7  8 48.49  81 25 19.6  S        24      24    0   0   0  2.0 WNP80_090
